CBSA_NAME,SITE_ID,SITE_NAME,SITE_LATITUDE,SITE_LONGITUDE,DATE,PM2.5,AQI_VALUE
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/3/2023,6.7,28
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/4/2023,4.5,19
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/5/2023,5.1,21
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/6/2023,18.0,63
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/7/2023,4.6,19
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/8/2023,2.5,10
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/9/2023,5.4,23
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/10/2023,3.8,16
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/11/2023,5.1,21
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/12/2023,12.4,52
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/13/2023,4.6,19
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/14/2023,3.5,15
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/15/2023,5.5,23
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/16/2023,6.6,27
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/17/2023,9.7,40
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/18/2023,10.2,43
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/19/2023,4.0,17
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/20/2023,4.7,20
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/21/2023,4.8,20
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/22/2023,8.8,37
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/23/2023,5.7,24
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/24/2023,5.3,22
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/25/2023,4.8,20
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/26/2023,3.3,14
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/27/2023,6.3,26
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/28/2023,4.8,20
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/29/2023,3.9,16
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/30/2023,4.3,18
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/31/2023,5.4,23
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/1/2023,16.6,60
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/2/2023,14.1,55
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/3/2023,3.3,14
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/4/2023,5.1,21
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/5/2023,11.9,50
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/6/2023,8.9,37
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/7/2023,17.1,62
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/8/2023,8.5,35
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/9/2023,13.8,55
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/10/2023,3.9,16
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/11/2023,3.0,13
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/12/2023,6.6,27
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/13/2023,15.3,58
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/14/2023,7.1,30
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/15/2023,9.5,40
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/16/2023,2.6,11
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/17/2023,2.7,11
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/18/2023,7.2,30
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/19/2023,11.6,48
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/20/2023,5.0,21
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/21/2023,6.0,25
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/22/2023,3.9,16
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/23/2023,3.9,16
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/24/2023,4.1,17
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/25/2023,9.0,38
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/26/2023,13.8,55
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/27/2023,5.8,24
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,2/28/2023,9.0,38
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/1/2023,8.2,34
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/2/2023,6.4,27
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/3/2023,5.7,24
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/4/2023,5.2,22
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/5/2023,11.3,47
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/6/2023,3.4,14
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/7/2023,3.0,13
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/8/2023,3.4,14
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/9/2023,3.5,15
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/10/2023,3.8,16
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/11/2023,3.5,15
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/12/2023,6.0,25
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/13/2023,12.3,51
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/14/2023,5.3,22
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/15/2023,2.2,9
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/16/2023,7.3,30
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/17/2023,16.6,60
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/18/2023,4.1,17
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/19/2023,3.4,14
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/20/2023,6.7,28
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/21/2023,6.7,28
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/22/2023,4.8,20
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/23/2023,8.2,34
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/24/2023,3.9,16
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/25/2023,6.7,28
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/26/2023,3.3,14
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/27/2023,6.5,27
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/28/2023,4.6,19
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/29/2023,11.4,48
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/30/2023,4.3,18
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,3/31/2023,9.0,38
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/1/2023,5.3,22
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/2/2023,3.8,16
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/3/2023,6.9,29
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/4/2023,4.5,19
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/5/2023,4.0,17
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/6/2023,8.9,37
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/7/2023,3.5,15
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/8/2023,4.5,19
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/9/2023,6.0,25
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/10/2023,8.3,35
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/11/2023,11.2,47
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/12/2023,5.5,23
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/13/2023,12.4,52
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/14/2023,8.3,35
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/15/2023,6.9,29
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/16/2023,12.8,52
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/17/2023,6.1,25
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/18/2023,4.0,17
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/19/2023,2.3,10
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/20/2023,3.1,13
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/21/2023,5.1,21
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/22/2023,8.0,33
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/23/2023,8.6,36
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/24/2023,5.1,21
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/25/2023,4.7,20
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/26/2023,10.0,42
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/27/2023,10.8,45
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/28/2023,8.0,33
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/29/2023,7.2,30
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,4/30/2023,3.3,14
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/1/2023,2.0,8
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/2/2023,2.5,10
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/3/2023,3.4,14
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/4/2023,3.6,15
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/5/2023,3.7,15
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/6/2023,4.6,19
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/7/2023,5.5,23
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/8/2023,3.3,14
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/9/2023,3.7,15
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/10/2023,9.0,38
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/11/2023,10.2,43
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/12/2023,6.0,25
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/13/2023,7.1,30
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/14/2023,3.0,13
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/15/2023,6.3,26
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/16/2023,4.9,20
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/17/2023,2.1,9
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/18/2023,3.8,16
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/19/2023,9.0,38
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/20/2023,9.6,40
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/21/2023,8.7,36
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/22/2023,4.0,17
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/23/2023,7.7,32
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/24/2023,6.0,25
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/25/2023,2.9,12
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/26/2023,4.4,18
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/27/2023,6.2,26
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/28/2023,7.1,30
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/29/2023,7.5,31
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/30/2023,8.8,37
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,5/31/2023,12.3,51
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/1/2023,14.5,56
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/2/2023,15.5,58
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/3/2023,9.9,41
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/4/2023,8.6,36
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/5/2023,44.2,122
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/6/2023,129.9,189
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/7/2023,210.7,261
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/8/2023,3.6,15
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/9/2023,3.5,15
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/10/2023,5.5,23
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/11/2023,19.3,66
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/12/2023,21.2,70
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/13/2023,12.0,50
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/14/2023,13.0,53
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/15/2023,24.5,77
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/16/2023,46.5,128
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/17/2023,10.8,45
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/18/2023,4.3,18
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/19/2023,6.6,27
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/20/2023,11.7,49
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/21/2023,8.3,35
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/22/2023,8.1,34
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/23/2023,9.5,40
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/24/2023,7.0,29
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/25/2023,156.3,207
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/26/2023,154.2,205
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/27/2023,6.5,27
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/28/2023,13.8,55
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/29/2023,65.2,156
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,6/30/2023,72.0,160
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/1/2023,41.0,115
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/2/2023,16.9,61
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/3/2023,19.5,67
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/4/2023,15.9,59
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/5/2023,15.1,57
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/6/2023,13.3,54
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/7/2023,6.4,27
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/8/2023,7.8,33
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/9/2023,9.2,38
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/10/2023,9.0,38
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/11/2023,12.0,50
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/12/2023,9.2,38
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/13/2023,5.8,24
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/14/2023,6.4,27
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/15/2023,8.8,37
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/16/2023,7.4,31
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/17/2023,22.5,73
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/18/2023,21.8,71
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/19/2023,5.1,21
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/20/2023,6.8,28
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/21/2023,5.3,22
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/22/2023,8.3,35
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/23/2023,11.1,46
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/24/2023,12.8,52
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/25/2023,12.6,52
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/26/2023,24.8,78
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/27/2023,15.1,57
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/28/2023,18.2,64
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/29/2023,5.2,22
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/30/2023,5.0,21
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,7/31/2023,3.8,16
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/1/2023,3.3,14
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/2/2023,6.5,27
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/3/2023,14.0,55
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/4/2023,13.9,55
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/5/2023,12.0,50
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/6/2023,9.0,38
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/7/2023,17.7,63
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/8/2023,4.4,18
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/9/2023,11.1,46
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/10/2023,13.2,53
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/11/2023,7.6,32
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/12/2023,7.5,31
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/13/2023,5.2,22
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/14/2023,9.7,40
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/15/2023,14.1,55
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/16/2023,10.3,43
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/17/2023,11.6,48
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/18/2023,4.5,19
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/19/2023,7.7,32
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/20/2023,24.1,76
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/21/2023,9.2,38
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/22/2023,7.1,30
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/23/2023,9.6,40
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/24/2023,8.4,35
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/25/2023,6.2,26
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/26/2023,5.2,22
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/27/2023,7.0,29
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/28/2023,10.5,44
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/29/2023,11.5,48
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/30/2023,7.6,32
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,8/31/2023,4.1,17
